,x
16830,0.532
16831,1.602
16832,0.456
16833,0.622
16834,1.659
16835,0.928
16836,0.688
16837,1.626
16838,1.028
16839,1.197
16840,0.866
16841,0.546
16842,0.584
16843,0.491
16844,1.111
16845,0.484
16846,1.414
16847,1.063
16848,1.355
16849,0.398
16850,0.782
16851,0.341
16852,0.376
16853,1.471
16854,0.387
16855,1.612
16856,0.657
16857,0.485
16858,0.529
16859,0.348
16860,0.255
16861,0.509
16862,0.531
16863,0.485
16864,1.727
16865,0.483
16866,0.328
16867,0.476
16868,0.461
16869,1.902
16870,1.688
16871,0.387
16872,0.557
16873,1.143
16874,0.652
16875,0.264
16876,0.51
16877,0.371
16878,0.536
16879,0.978
16880,0.492
16881,0.201
16882,0.605
16883,1.031
16884,0.934
16885,0.6
16886,0.937
16887,1.688
16888,0.308
16889,0.392
16890,0.307
16891,1.865
16892,0.42
16893,0.387
16894,0.799
16895,0.619
16896,0.384
16897,1.816
16898,0.522
16899,0.561
16900,0.307
16901,1.371
16902,0.818
16903,1.093
16904,0.516
16905,0.815
16906,1.401
16907,0.271
16908,1.267
16909,0.512
16910,0.305
16911,0.48
16912,0.368
16913,0.581
16914,0.662
16915,0.357
16916,0.169
16917,1.092
16918,0.908
16919,1.273
16920,0.589
16921,0.73
16922,0.425
16923,0.485
16924,0.649
16925,1.479
16926,1.62
16927,0.638
16928,1.482
16929,0.411
16930,0.484
16931,0.371
16932,0.912
16933,0.83
16934,1.457
16935,0.474
16936,0.207
16937,1.622
16938,0.362
16939,0.795
16940,0.55
16941,0.34
16942,1.044
16943,0.63
16944,0.769
16945,1.133
16946,0.583
16947,1.188
16948,0.417
16949,0.674
16950,0.588
16951,0.927
16952,1.621
16953,0.645
16954,0.557
16955,0.37
16956,3.103
16957,0.811
16958,0.851
16959,0.941
16960,0.657
16961,0.477
16962,0.788
16963,0.81
16964,0.318
16965,1.901
16966,0.692
16967,0.656
16968,1.484
16969,0.976
16970,0.325
16971,0.192
16972,0.528
16973,0.544
16974,0.241
16975,0.197
16976,0.351
16977,1.053
16978,0.283
16979,0.376
16980,0.844
16981,0.809
16982,0.783
16983,0.586
16984,0.686
16985,0.512
16986,0.411
16987,0.201
16988,1.034
16989,1.172
16990,0.448
16991,1.477
16992,0.632
16993,0.271
16994,0.553
16995,0.678
16996,0.332
16997,0.386
16998,0.364
16999,0.317
17000,1.065
17001,1.011
17002,0.865
17003,0.457
17004,0.39
17005,1.245
17006,0.566
17007,0.539
17008,2.235
17009,0.208
17010,0.19
17011,0.767
17012,0.419
17013,0.815
17014,0.517
17015,0.836
17016,0.422
17017,0.742
17018,0.464
17019,0.682
17020,2.254
17021,0.448
17022,0.838
17023,0.41
17024,0.411
17025,0.464
17026,0.792
17027,0.632
17028,1.642
17029,0.872
17030,1.274
17031,1.18
17032,1.145
17033,1.279
17034,0.68
17035,0.432
17036,1.311
17037,0.408
17038,0.45
17039,1.082
17040,0.734
17041,0.444
17042,0.426
17043,0.393
17044,1.056
17045,0.317
17046,0.672
17047,0.503
17048,0.859
17049,0.305
17050,0.62
17051,0.795
17052,0.926
17053,1.149
17054,0.796
17055,0.192
17056,0.33
17057,0.685
17058,0.902
17059,0.803
17060,0.447
17061,0.94
17062,0.338
17063,0.448
17064,1.375
17065,0.702
17066,0.395
17067,1.346
17068,1.426
17069,1.338
17070,0.783
17071,0.463
17072,1.006
17073,0.553
17074,1.455
17075,0.422
17076,0.71
17077,0.815
17078,0.705
17079,0.428
17080,0.28
17081,0.832
17082,0.84
17083,0.41
17084,0.41
17085,0.624
17086,0.923
17087,0.606
17088,0.684
17089,0.51
17090,1.556
17091,1.196
17092,1.303
17093,0.541
17094,0.644
17095,0.832
17096,0.784
17097,0.571
17098,0.836
17099,0.542
17100,0.574
17101,0.924
17102,1.999
17103,0.57
17104,1.942
17105,0.959
17106,0.904
17107,1.063
17108,1.323
17109,0.303
17110,0.95
17111,0.667
17112,0.982
17113,1.517
17114,1.258
17115,0.959
17116,0.961
17117,1.178
17118,1.041
17119,0.512
17120,0.501
17121,0.558
17122,0.487
17123,0.802
17124,0.88
17125,0.831
17126,1.098
17127,0.461
17128,0.286
17129,0.527
17130,1.131
17131,0.348
17132,0.315
17133,0.266
17134,0.533
17135,0.777
17136,0.343
17137,0.286
17138,0.593
17139,0.271
17140,1.488
17141,0.724
17142,0.46
17143,0.382
17144,0.432
17145,1.218
17146,0.305
17147,0.52
17148,0.621
17149,0.897
17150,0.847
17151,0.425
17152,0.268
17153,0.356
17154,0.223
17155,0.476
17156,1.893
17157,0.756
17158,1.655
17159,0.503
17160,1.358
17161,0.512
17162,0.876
17163,0.518
17164,1.055
17165,0.364
17166,0.414
17167,0.487
17168,0.832
17169,1.116
17170,0.841
17171,0.939
17172,0.451
17173,0.293
17174,0.968
17175,0.541
17176,1.326
17177,2.777
17178,0.194
17179,0.824
17180,0.425
17181,0.556
17182,1.694
17183,0.724
17184,0.432
17185,0.483
17186,0.806
17187,0.913
17188,0.325
17189,0.556
17190,0.662
17191,0.261
17192,0.356
17193,0.694
17194,0.575
17195,1.888
17196,0.354
17197,0.848
17198,0.875
17199,0.615
17200,0.548
17201,0.376
17202,0.44
17203,2.045
17204,1.159
17205,0.21
17206,0.913
17207,0.765
17208,1.076
17209,0.434
17210,0.461
17211,0.357
17212,0.885
17213,0.75
17214,0.887
17215,1.208
17216,0.795
17217,0.537
17218,0.528
17219,0.632
17220,0.719
17221,0.41
17222,0.611
17223,0.28
17224,0.483
17225,1.141
17226,1.607
17227,1.821
17228,0.376
17229,0.405
17230,0.343
17231,1.238
17232,1.152
17233,0.79
17234,1.548
17235,1.876
17236,0.447
17237,0.434
17238,0.392
17239,0.238
17240,0.585
17241,1.666
17242,1.907
17243,0.457
17244,0.69
17245,0.885
17246,0.849
17247,0.682
17248,0.85
17249,0.609
17250,0.467
17251,0.622
17252,0.769
17253,0.236
17254,0.42
17255,0.639
17256,0.713
17257,0.29
17258,0.053
17259,0.393
17260,1.53
17261,0.77
17262,1.437
17263,0.325
17264,0.478
17265,2.712
17266,0.221
17267,0.428
17268,0.975
17269,0.429
17270,0.705
17271,0.464
17272,0.431
17273,1.076
17274,0.624
17275,2.207
17276,1.333
17277,1.032
17278,0.63
17279,0.393
17280,0.371
17281,0.62
17282,0.937
17283,0.336
17284,0.541
17285,0.667
17286,0.457
17287,0.51
17288,0.902
17289,1.087
17290,0.532
17291,0.297
17292,0.246
17293,0.318
17294,0.714
17295,1.176
17296,0.454
17297,1.257
17298,0.54
17299,0.909
17300,0.686
17301,3.026
17302,0.382
17303,0.336
17304,0.384
17305,0.387
17306,0.701
17307,0.982
17308,0.638
17309,0.505
17310,1.009
17311,0.371
17312,0.419
17313,0.423
17314,0.685
17315,0.58
17316,0.579
17317,1.457
17318,0.208
17319,0.359
17320,0.438
17321,0.976
17322,0.401
17323,1.298
17324,1.047
17325,0.438
17326,1.122
17327,0.704
17328,0.815
17329,0.401
17330,1.015
17331,0.317
17332,0.295
17333,0.536
17334,0.621
17335,0.615
17336,0.378
17337,0.298
17338,0.747
17339,0.336
17340,0.686
17341,0.322
17342,0.935
17343,0.33
17344,0.508
17345,0.132
17346,0.328
17347,0.466
17348,2.33
17349,0.381
17350,0.717
17351,0.809
17352,1.118
17353,1.194
17354,1.243
17355,0.303
17356,0.742
17357,0.354
17358,0.417
17359,0.71
17360,0.595
17361,0.399
17362,0.976
17363,0.426
17364,0.686
17365,0.849
17366,1.181
17367,0.869
17368,1.401
17369,0.333
17370,1.214
17371,0.532
17372,0.33
17373,0.596
17374,0.368
17375,0.683
17376,0.353
17377,1.392
17378,0.498
17379,0.516
17380,0.92
17381,1.504
17382,0.476
17383,0.916
17384,0.544
17385,0.958
17386,0.655
17387,1.065
17388,0.661
17389,0.594
17390,1.466
17391,1.417
17392,0.953
17393,0.281
17394,0.466
17395,0.8
17396,1.063
17397,1.075
17398,0.545
17399,1.426
17400,0.733
17401,0.371
17402,0.367
17403,0.639
17404,0.423
17405,2.452
17406,1.159
17407,0.508
17408,0.74
17409,0.54
17410,1.095
17411,0.382
17412,0.438
17413,1.676
17414,0.724
17415,1.064
17416,0.6
17417,0.432
17418,0.488
17419,0.907
17420,0.407
17421,0.974
17422,1.225
17423,1.248
17424,0.622
17425,1.491
17426,1.338
17427,0.464
17428,0.583
17429,1.763
17430,1.234
17431,0.567
17432,1.227
17433,0.376
17434,0.354
17435,1.941
17436,0.885
17437,0.632
17438,0.544
17439,0.487
17440,0.562
17441,0.84
17442,1.602
17443,0.408
17444,0.354
17445,1.645
17446,1.225
17447,0.594
17448,0.774
17449,0.92
17450,0.752
17451,0.336
17452,1.093
17453,0.787
17454,0.665
17455,0.429
17456,0.28
17457,0.505
17458,0.888
17459,0.481
17460,0.426
17461,0.396
17462,0.869
17463,1.253
17464,0.497
17465,0.411
17466,0.897
17467,0.328
17468,0.524
17469,0.765
17470,0.765
17471,0.45
17472,1.318
17473,0.483
17474,0.541
17475,0.67
17476,0.601
17477,2.08
17478,0.293
17479,0.964
17480,0.778
17481,1.716
17482,1.26
17483,0.663
17484,0.778
17485,0.693
17486,0.643
17487,1.116
17488,1.064
17489,0.9
17490,0.414
17491,1.41
17492,0.506
17493,0.23
17494,1.645
17495,0.45
17496,0.55
17497,2.193
17498,0.626
17499,1.276
17500,0.563
17501,0.633
17502,1.292
17503,0.315
17504,0.546
17505,1.286
17506,0.531
17507,0.586
17508,0.857
17509,0.792
17510,1.175
17511,0.589
17512,0.461
17513,2.32
17514,1.437
17515,1.605
17516,0.445
17517,0.827
17518,0.354
17519,3.155
17520,2.256
17521,0.42
17522,0.28
17523,0.312
17524,1.194
17525,0.522
17526,0.182
17527,0.955
17528,0.839
17529,0.447
17530,1.03
17531,0.877
17532,1.317
17533,0.642
17534,1.774
17535,1.158
17536,0.744
17537,0.869
17538,0.509
17539,0.779
17540,0.285
17541,0.509
17542,0.307
17543,0.379
17544,0.39
17545,0.974
17546,0.241
17547,0.691
17548,0.572
17549,0.477
17550,0.76
17551,0.669
17552,0.548
17553,1.934
17554,0.495
17555,0.483
17556,1.336
17557,0.677
17558,0.873
17559,0.711
17560,2.244
17561,0.297
17562,0.524
17563,0.806
17564,1.227
17565,0.457
17566,0.991
17567,0.545
17568,0.671
17569,0.637
17570,0.542
17571,0.828
17572,1.096
17573,1.12
17574,1.449
17575,0.501
17576,0.276
17577,1.597
17578,0.904
17579,1.042
17580,0.599
17581,0.771
17582,0.379
17583,0.516
17584,0.562
17585,1.18
17586,0.651
17587,0.767
17588,0.44
17589,0.463
17590,0.629
17591,0.401
17592,0.431
17593,0.533
17594,0.649
17595,0.318
17596,0.434
17597,0.669
17598,0.318
17599,0.539
17600,0.518
17601,0.298
17602,0.297
17603,0.423
17604,3.281
17605,0.889
17606,1.437
17607,0.441
17608,0.464
17609,0.561
17610,0.626
17611,0.223
17612,0.621
17613,0.541
17614,0.795
17615,0.457
17616,1.991
17617,0.201
17618,1.086
17619,0.902
17620,0.54
17621,0.384
17622,0.528
17623,0.832
17624,1.248
17625,1.027
17626,0.432
17627,1.158
17628,0.828
17629,0.514
17630,0.824
17631,0.707
17632,0.381
17633,1.532
17634,0.285
17635,0.85
17636,0.525
17637,0.25
17638,0.553
17639,0.42
17640,0.283
17641,0.605
17642,0.606
17643,0.25
17644,0.867
17645,0.368
17646,0.425
17647,0.259
17648,1.672
17649,0.797
17650,1.164
17651,3.559
17652,0.638
17653,1.942
17654,0.836
17655,0.318
17656,1.084
17657,0.51
17658,1.253
17659,1.549
17660,0.429
17661,0.708
17662,0.911
17663,0.55
17664,0.396
17665,0.755
17666,0.851
17667,0.341
17668,0.614
17669,1.22
17670,0.556
17671,0.349
17672,1.33
17673,0.83
17674,1.102
17675,1.226
17676,1.196
17677,0.896
17678,0.359
17679,1.067
17680,0.398
17681,0.354
17682,1.243
17683,1.365
17684,0.246
17685,0.188
17686,0.161
17687,0.485
17688,0.373
17689,0.379
17690,0.552
17691,1.203
17692,0.574
17693,1.119
17694,0.579
17695,1.433
17696,0.99
17697,0.266
17698,0.903
17699,0.512
17700,0.797
17701,0.54
17702,1.59
17703,0.501
17704,0.481
17705,0.571
17706,0.528
17707,0.255
17708,0.373
17709,0.368
17710,0.527
17711,0.639
17712,0.576
17713,0.996
17714,0.408
17715,0.362
17716,0.563
17717,0.402
17718,1.405
17719,1.365
17720,0.661
17721,0.58
17722,0.648
17723,0.774
17724,2.812
17725,0.528
17726,0.464
17727,0.512
17728,0.676
17729,0.461
17730,1.065
17731,0.654
17732,1.671
17733,0.41
17734,0.378
17735,0.246
17736,0.642
17737,0.786
17738,0.522
17739,0.34
17740,0.894
17741,0.862
17742,0.52
17743,1.027
17744,1.125
17745,0.761
17746,0.584
17747,0.18
17748,0.456
17749,1.527
17750,0.37
17751,0.996
17752,1.412
17753,1.189
17754,0.928
17755,0.662
17756,0.081
17757,0.39
17758,0.39
17759,0.85
17760,0.531
17761,1.221
17762,0.503
17763,0.498
17764,0.569
17765,0.461
17766,1.285
17767,0.746
17768,0.273
17769,0.315
17770,0.384
17771,0.781
17772,0.444
17773,0.371
17774,0.437
17775,0.57
17776,0.942
17777,0.934
17778,0.252
17779,0.884
17780,0.67
17781,0.647
17782,0.957
17783,0.549
17784,0.255
17785,0.893
17786,0.308
17787,0.972
17788,0.778
17789,1.822
17790,0.879
17791,0.268
17792,0.604
17793,0.335
17794,0.556
17795,0.637
17796,0.336
17797,0.464
17798,0.429
17799,0.478
17800,1.189
17801,0.368
17802,1.082
17803,0.676
17804,0.457
17805,0.477
17806,0.428
17807,0.742
17808,0.73
17809,0.865
17810,0.348
17811,0.474
17812,0.869
17813,0.817
17814,1.042
17815,0.566
17816,0.362
17817,0.637
17818,0.925
17819,0.839
17820,0.074
17821,1.507
17822,0.923
17823,0.386
17824,0.58
17825,0.658
17826,1.244
17827,0.942
17828,0.36
17829,0.902
17830,1.043
17831,0.925
17832,1.136
17833,0.505
17834,0.725
17835,1.388
17836,0.45
17837,0.364
17838,0.467
17839,0.476
17840,1.802
17841,1.26
17842,0.771
17843,0.843
17844,0.79
17845,3.009
17846,0.701
17847,1.089
17848,1.022
17849,0.687
17850,0.384
17851,0.47
17852,0.625
17853,0.562
17854,0.283
17855,0.467
17856,1.864
17857,1.222
17858,0.373
17859,0.833
17860,1.255
17861,0.972
17862,0.721
17863,0.664
17864,1.13
17865,0.451
17866,0.241
17867,0.457
17868,0.576
17869,0.41
17870,0.494
17871,0.473
17872,0.702
17873,1.181
17874,0.286
17875,0.384
17876,0.148
17877,0.923
17878,0.33
17879,0.961
17880,0.354
17881,0.492
17882,0.947
17883,0.276
17884,0.396
17885,1.154
17886,0.846
17887,0.451
17888,0.288
17889,1.418
17890,0.833
17891,0.807
17892,0.82
17893,0.323
17894,0.483
17895,0.45
17896,0.44
17897,0.322
17898,0.254
17899,0.429
17900,0.481
17901,1.072
17902,0.556
17903,1.425
17904,0.283
17905,0.322
17906,0.118
17907,1.246
17908,1.022
17909,0.692
17910,0.832
17911,0.95
17912,1.264
17913,0.614
17914,0.467
17915,0.322
17916,0.364
17917,0.528
17918,0.216
17919,0.458
17920,0.437
17921,0.558
17922,1.276
17923,0.349
17924,0.471
17925,0.817
17926,0.574
17927,0.889
17928,0.353
17929,0.567
17930,0.672
17931,0.755
17932,1.607
17933,0.609
17934,0.542
17935,0.921
17936,0.453
17937,1.194
17938,0.846
17939,0.557
17940,0.931
17941,0.804
17942,0.594
17943,1.915
17944,0.647
17945,1.627
17946,0.456
17947,0.29
17948,0.714
17949,0.77
17950,1.807
17951,0.58
17952,1.079
17953,0.56
17954,0.364
17955,0.737
17956,0.283
17957,0.399
17958,0.214
17959,0.205
17960,0.803
17961,0.699
17962,0.266
17963,0.333
17964,0.671
17965,0.967
17966,1.162
17967,1.039
17968,0.33
17969,0.392
17970,0.292
17971,0.644
17972,0.428
17973,0.692
17974,0.533
17975,0.381
17976,0.114
17977,0.15
17978,0.42
17979,1.004
17980,0.615
17981,0.596
17982,0.286
17983,0.274
17984,0.402
17985,0.687
17986,0.218
17987,0.834
17988,0.288
17989,1.086
17990,0.554
17991,0.29
17992,0.338
17993,0.411
17994,0.521
17995,0.633
17996,0.506
17997,0.591
17998,0.37
17999,2.019
18000,0.999
18001,1.398
18002,1.118
18003,0.837
18004,0.208
18005,0.703
18006,0.46
18007,0.298
18008,1.262
18009,1.167
18010,0.259
18011,0.637
18012,0.378
18013,0.632
18014,0.288
18015,0.34
18016,0.48
18017,0.75
18018,0.302
18019,1.745
18020,0.318
18021,0.259
18022,0.88
18023,0.376
18024,0.437
18025,0.464
18026,0.328
18027,0.721
18028,0.537
18029,0.54
18030,0.395
18031,1.157
18032,1.348
18033,0.454
18034,0.869
18035,0.283
18036,0.401
18037,0.736
18038,0.893
18039,0.546
18040,0.399
18041,0.508
18042,0.521
18043,1.777
18044,0.194
18045,1.031
18046,1.431
18047,0.389
18048,0.647
18049,0.517
18050,0.468
18051,0.82
18052,0.28
18053,0.633
18054,0.252
18055,1.324
18056,1.836
18057,0.328
18058,0.924
18059,0.292
18060,0.371
18061,0.955
18062,0.581
18063,0.698
18064,1.507
18065,0.492
18066,0.951
18067,0.624
18068,0.87
18069,0.393
18070,0.395
18071,0.3
18072,0.588
18073,0.382
18074,0.579
18075,0.655
18076,0.541
18077,0.964
18078,0.567
18079,0.66
18080,1.722
18081,0.364
18082,1.446
18083,0.593
18084,0.381
18085,0.364
18086,1.618
18087,0.238
18088,1.2
18089,0.579
18090,0.122
18091,0.371
18092,1.086
18093,0.298
18094,0.524
18095,0.86
18096,0.197
18097,0.458
18098,1.025
18099,0.512
18100,0.48
18101,0.393
18102,1.676
18103,0.542
18104,0.501
18105,1.225
18106,0.554
18107,0.858
18108,1.325
18109,0.389
18110,0.652
18111,0.814
18112,0.487
18113,0.393
18114,0.336
18115,0.317
18116,0.318
18117,0.533
18118,0.889
18119,0.323
18120,0.816
18121,0.362
18122,0.737
18123,1.233
18124,0.365
18125,1.579
18126,0.411
18127,0.744
18128,0.549
18129,0.553
18130,0.745
18131,0.483
18132,0.641
18133,0.393
18134,0.34
18135,1.092
18136,0.441
18137,1.85
18138,0.448
18139,0.712
18140,0.763
18141,0.835
18142,0.622
18143,0.727
18144,0.513
18145,0.371
18146,0.042
18147,0.395
18148,0.477
18149,1.344
18150,0.545
18151,0.518
18152,0.255
18153,1.328
18154,1.339
18155,0.445
18156,0.636
18157,0.273
18158,0.379
18159,1.381
18160,0.435
18161,1.05
18162,0.273
18163,0.647
18164,1.712
18165,0.718
18166,0.492
18167,0.491
18168,0.586
18169,0.52
18170,0.972
18171,0.312
18172,0.485
18173,0.556
18174,0.57
18175,0.756
18176,0.776
18177,0.537
18178,0.615
18179,0.368
18180,0.898
18181,1.572
18182,0.322
18183,0.831
18184,0.315
18185,0.809
18186,1.235
18187,0.25
18188,1.066
18189,0.815
18190,0.554
18191,0.762
18192,0.365
18193,1.314
18194,1.622
18195,0.476
18196,0.943
18197,0.533
18198,0.987
18199,0.34
18200,0.375
18201,0.218
18202,0.343
18203,1.142
18204,0.917
18205,0.714
18206,0.937
18207,0.431
18208,0.205
18209,0.904
18210,1.226
18211,0.262
18212,0.825
18213,0.413
18214,1.683
18215,1.317
18216,0.556
18217,0.605
18218,0.946
18219,1.312
18220,0.569
18221,0.303
18222,0.428
18223,0.688
18224,0.931
18225,0.47
18226,1.351
18227,0.989
18228,0.31
18229,1.652
18230,0.928
18231,0.477
18232,0.349
18233,0.576
18234,0.239
18235,0.605
18236,0.536
18237,1.062
18238,0.448
18239,0.332
18240,0.413
18241,0.631
18242,1.162
18243,0.396
18244,0.835
18245,1.033
18246,0.643
18247,2.09
18248,0.51
18249,1.278
18250,0.396
18251,0.477
18252,1.571
18253,0.285
18254,0.293
18255,0.676
18256,1.992
18257,0.753
18258,0.31
18259,0.822
18260,0.567
18261,0.36
18262,0.445
18263,0.379
18264,0.529
18265,0.954
18266,0.178
18267,0.55
18268,0.82
18269,0.477
18270,0.387
18271,1.292
18272,0.419
18273,0.491
18274,0.831
18275,0.25
18276,0.688
18277,0.357
18278,1.114
18279,0.548
18280,1.039
18281,0.368
18282,0.78
18283,0.531
18284,0.732
18285,0.354
18286,0.401
18287,1.341
18288,0.677
18289,1.51
18290,1.927
18291,0.393
18292,0.708
18293,0.167
18294,0.461
18295,0.752
18296,0.354
18297,1.146
18298,0.413
18299,0.723
18300,0.463
18301,0.75
18302,0.481
18303,0.771
18304,1.489
18305,0.939
18306,0.601
18307,0.771
18308,0.508
18309,1.356
18310,0.525
18311,0.292
18312,0.827
18313,0.384
18314,0.995
18315,0.484
18316,0.29
18317,1.64
18318,0.647
18319,0.644
18320,1.678
18321,0.315
18322,0.8
18323,0.544
18324,1.043
18325,1.637
18326,1.75
18327,2.424
18328,1.042
18329,0.285
18330,0.85
18331,1.655
18332,0.554
18333,0.343
18334,0.354
18335,0.665
18336,0.99
18337,0.925
18338,1.293
18339,0.317
18340,0.335
18341,1.658
18342,0.556
18343,1.116
18344,0.503
18345,0.254
18346,0.447
18347,0.481
18348,1.291
18349,0.152
18350,0.221
18351,0.937
18352,0.549
18353,0.288
18354,0.876
18355,0.546
18356,0.563
18357,0.575
18358,1.536
18359,0.753
18360,0.947
18361,0.734
18362,0.86
18363,0.344
18364,0.741
18365,1.071
18366,0.387
18367,0.782
18368,1.226
18369,0.643
18370,0.338
18371,0.477
18372,0.593
18373,0.727
18374,1.15
18375,0.44
18376,0.6
18377,1.406
18378,0.443
18379,0.273
18380,1.169
18381,1.256
18382,1.193
18383,0.779
18384,0.503
18385,0.349
18386,0.445
18387,0.549
18388,0.491
18389,0.335
18390,0.195
18391,0.674
18392,0.234
18393,0.283
18394,1.379
18395,1.016
18396,0.354
18397,0.261
18398,0.621
18399,0.338
18400,0.672
18401,0.804
18402,0.566
18403,1.038
18404,0.935
18405,0.82
18406,1.209
18407,1.657
18408,0.603
18409,0.348
18410,0.21
18411,0.437
18412,0.968
18413,0.873
18414,0.241
18415,2.612
18416,1.078
18417,1.209
18418,0.467
18419,0.188
18420,0.315
18421,0.392
18422,0.803
18423,0.34
18424,1.57
18425,0.684
18426,0.619
18427,0.252
18428,0.548
18429,0.398
18430,1.428
18431,2.239
18432,1.3
18433,1.331
18434,0.025
18435,0.48
18436,0.373
18437,0.346
18438,0.31
18439,0.667
18440,0.44
18441,0.384
18442,0.349
18443,0.401
18444,0.839
18445,0.48
18446,2.001
18447,1.376
18448,0.719
18449,0.46
18450,0.431
18451,0.579
18452,0.635
18453,0.356
18454,0.362
18455,1.41
18456,0.934
18457,1.315
18458,0.682
18459,0.393
18460,0.463
18461,0.74
18462,0.716
18463,0.704
18464,0.586
18465,1.551
18466,1.455
18467,1.314
18468,0.788
18469,0.295
18470,0.729
18471,0.763
18472,1.183
18473,0.795
18474,1.856
18475,0.596
18476,0.297
18477,0.545
18478,0.524
18479,0.428
18480,0.528
18481,0.498
18482,0.494
18483,0.994
18484,0.303
18485,1.802
18486,0.384
18487,0.463
18488,0.544
18489,2.27
18490,0.484
18491,0.201
18492,0.31
18493,0.74
18494,0.936
18495,0.317
18496,0.398
18497,1.556
18498,0.243
18499,0.46
18500,2.517
18501,0.544
18502,1.444
18503,0.916
18504,0.381
18505,0.31
18506,0.667
18507,0.933
18508,0.359
18509,0.544
18510,2.479
18511,0.34
18512,1.37
18513,0.561
18514,0.595
18515,4.301
18516,0.649
18517,1.214
18518,0.684
18519,0.999
18520,0.627
18521,0.698
18522,0.33
18523,0.487
18524,0.698
18525,0.516
18526,1.122
18527,0.492
18528,0.302
18529,0.273
18530,0.351
18531,0.216
18532,0.432
18533,0.21
18534,0.894
18535,0.386
18536,0.847
18537,0.205
18538,0.913
18539,0.485
18540,0.539
18541,0.199
18542,0.613
18543,0.643
18544,0.958
18545,0.049
18546,0.501
18547,1.216
18548,0.685
18549,1.355
18550,0.344
18551,0.823
18552,0.802
18553,3.022
18554,0.434
18555,0.656
18556,0.407
18557,0.537
18558,1.15
18559,0.976
18560,0.451
18561,1.122
18562,0.62
18563,0.669
18564,0.619
18565,1.199
18566,0.089
18567,0.426
18568,0.773
18569,0.604
18570,0.328
18571,1.199
18572,0.734
18573,1.322
18574,0.236
18575,1.234
18576,0.679
18577,0.869
18578,0.492
18579,0.44
18580,0.46
18581,0.563
18582,0.557
18583,0.781
18584,1.059
18585,0.699
18586,0.684
18587,0.636
18588,0.42
18589,1.64
18590,0.766
18591,1.724
18592,0.448
18593,1.584
18594,0.238
18595,0.583
18596,0.98
18597,0.049
18598,1.474
18599,0.48
18600,0.46
18601,1.027
18602,0.829
18603,0.65
18604,1.695
18605,1.304
18606,0.285
18607,0.509
18608,1.007
18609,0.76
18610,0.714
18611,1.028
18612,1.392
18613,0.447
18614,1.579
18615,1.696
18616,0.45
